"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"137902",60.8141563664393,1.47009934270783,0.116209941194299,12.6503750677395,1.11342008740796e-36,4.92602740978991e-34
"4837",170.625873434686,1.73267483173314,0.138239734432355,12.5338408587655,4.87436174113354e-36,2.10261686655972e-33
"4884",27.896315958134,1.9603232983257,0.156455930007718,12.5295557555984,5.14500586887603e-36,2.16523179913467e-33
"107985497",9.99133250838667,1.94018961116226,0.154933606754761,12.5227163544532,5.60824054409151e-36,2.33174425224161e-33
"6590",20.2235295079438,1.68198920252419,0.134380007317719,12.5166625311116,6.0527129460955e-36,2.48658417924773e-33
"9507",52.5171066035894,2.1524821709492,0.172224268548837,12.4981350717064,7.64230971322561e-36,3.06661006853142e-33
"3659",181.647898362927,1.32658969348018,0.106657818468876,12.437810115789,1.62909190255139e-35,6.17783873243361e-33
"6004",38.5099218813448,1.73726524110805,0.139746629390706,12.43153590668,1.76215718516927e-35,6.60981329380503e-33
"2086",44.4508814394502,1.41370557297568,0.113869200628793,12.4151707851562,2.1622496067836e-35,8.02334104091346e-33
"1545",52.9066093039922,1.24901648058788,0.100959965048671,12.3714036547631,3.73241227961164e-35,1.33694387876048e-32
"644936",8.62461591285185,3.10835013310999,0.251364055475074,12.3659292782942,3.99563485778035e-35,1.4069935031341e-32
"387882",372.937569697033,1.3788543798616,0.111618320963882,12.3532979886678,4.67546843600548e-35,1.61345740258113e-32
"1959",27.2969170581362,2.58557996873266,0.209713546738415,12.3291032408019,6.31455410101127e-35,2.15751433140394e-32
"1030",130.296506286715,1.00977993098746,0.0820483822978159,12.3071278519813,8.29218692636288e-35,2.80544194746918e-32
"677847",6.27216746328304,2.67891016078905,0.218239500955386,12.2750929554989,1.23250172488828e-34,4.12935941982229e-32
"9708",33.6093241637321,1.18042609945787,0.0973043705756041,12.1312752189348,7.21175632464226e-34,2.28321558722091e-31
"441072",4.73683575296491,1.66186886462163,0.137294121878541,12.1044429425159,1.00046237153935e-33,3.13863236176831e-31
"101929130",38.8975120666045,-1.04535627310379,0.0867218472431003,-12.054128300259,1.84473814153917e-33,5.63363438286505e-31
"81578",57.4094881440596,1.06867884054612,0.0889776272988275,12.0106466421835,3.12392723372233e-33,9.3742265137847e-31
"401472",10.1685706208477,2.05369710986171,0.17105471796429,12.0060828155027,3.3011470241368e-33,9.82062781516698e-31
"54102",38.5053961800596,-1.49197586311611,0.124798551603236,-11.9550735481246,6.10794765060783e-33,1.78626411419344e-30
"3687",52.6692657763984,1.64682584817091,0.138121660596615,11.9230093314652,8.98050453680665e-33,2.54023140213656e-30
"4929",74.6660067720292,2.19808727588053,0.184975123186313,11.8831507611245,1.44804394045962e-32,3.96591653502548e-30
